time,open,high,low,close,volume,66_SMA,200_SMA,MACD,MACD_Signal,MACD_Histogram,20_SMA,Upper_BB,Lower_BB,RSI,ATR,VWAP
2023-01-08 17:00:00-05:00,1.0642,1.0642,1.06412,1.06412,43.0,1.06412,1.06412,0.0,0.0,0.0,1.06412,,,,,1.0641466666666666
2023-01-08 17:05:00-05:00,1.06412,1.06415,1.06395,1.064,43.0,1.06406,1.06406,-9.572649572575642e-06,-1.9145299145151285e-06,-7.658119658060514e-06,1.06406,1.0642297056274845,1.0638902943725155,0.0,0.00019999999999997797,1.06409
2023-01-08 17:10:00-05:00,1.06415,1.06416,1.0641,1.0641,33.0,1.0640733333333332,1.0640733333333332,-8.986290695567334e-06,-3.3288820707255697e-06,-5.657408624841765e-06,1.0640733333333332,1.0642019153434796,1.0639447513231868,45.454545454563814,0.00017999999999995797,1.0640983193277311
2023-01-08 17:15:00-05:00,1.0641,1.06411,1.06409,1.0641,31.0,1.0640800000000001,1.0640800000000001,-8.424484843949642e-06,-4.348002625370384e-06,-4.076482218579258e-06,1.0640800000000001,1.064188320512062,1.0639716794879384,45.45454545456381,0.0001266666666666083,1.0640986666666667
2023-01-08 17:20:00-05:00,1.0641,1.06411,1.06409,1.0641,24.0,1.064084,1.064084,-7.888318038995479e-06,-5.056065708095403e-06,-2.8322523309000755e-06,1.064084,1.0641794986910904,1.0639885013089097,45.45454545456381,9.999999999993348e-05,1.0640988505747127
2023-01-08 17:25:00-05:00,1.0641,1.06412,1.06408,1.06412,7.0,1.06409,1.06409,-5.782907373630408e-06,-5.2014340412024045e-06,-5.814733324280037e-07,1.06409,1.064180332718325,1.063999667281675,50.0,8.799999999995479e-05,1.0640991528545118
2023-01-08 17:30:00-05:00,1.06408,1.0642,1.06394,1.06408,310.0,1.0640885714285715,1.0640885714285715,-7.258350215533227e-06,-5.612817276068569e-06,-1.6455329394646576e-06,1.0640885714285715,1.0641713792956926,1.0640057635614504,42.857142857131535,0.0001166666666666168,1.0640828513238287
2023-01-08 17:35:00-05:00,1.06405,1.06405,1.06401,1.06401,10.0,1.06407875,1.06407875,-1.3915653294338526e-05,-7.273384479722561e-06,-6.6422688146159646e-06,1.06407875,1.0641734299118835,1.0639840700881165,34.2857142856998,0.00010999999999995933,1.0640816633399865
2023-01-08 17:40:00-05:00,1.06403,1.0641,1.064,1.0641,66.0,1.064081111111111,1.064081111111111,-1.1793418916772325e-05,-8.177391367132515e-06,-3.6160275496398094e-06,1.064081111111111,1.0641708019380915,1.0639914202841305,47.727272727283044,0.00010874999999996304,1.064079917695473
